BE,DE,DK1,DK2,FI,FR,NL,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
45857.0,298763.0,2751.0,1698.0,8486.0,52753.0,52843.0,3326.0,3779.0,2349.0,1936.0,1956.0,20393.0,1002.0,1880.0,10168.0,2835.0,81781.0
45247.0,295587.0,2664.0,1667.0,8410.0,53684.0,52109.0,3381.0,3756.0,2251.0,1889.0,1941.0,20469.0,1158.0,1802.0,9955.0,2820.0,82695.0
45305.0,293526.0,2697.0,1686.0,8188.0,53153.0,52342.0,3344.0,3751.0,2200.0,1890.0,1958.0,20584.0,1058.0,1809.0,9907.0,2838.0,84266.0
44636.0,286619.0,2654.0,1645.0,8131.0,53113.0,51921.0,3329.0,3741.0,2209.0,1846.0,1945.0,20259.0,979.0,1882.0,9872.0,2818.0,83909.0
43990.0,283417.0,2556.0,1617.0,7939.0,51599.0,51231.0,3300.0,3709.0,2189.0,1880.0,1920.0,19983.0,1029.0,1871.0,9883.0,2779.0,83477.0
43649.0,277161.0,2463.0,1600.0,7915.0,50483.0,50905.0,3311.0,3683.0,2207.0,1848.0,1936.0,19624.0,1096.0,1878.0,9649.0,2730.0,81009.0
44038.0,275313.0,2576.0,1664.0,7920.0,49797.0,50829.0,3252.0,3618.0,2150.0,1891.0,1896.0,19350.0,978.0,1827.0,9536.0,2730.0,81293.0
43451.0,274560.0,2499.0,1630.0,7933.0,50373.0,48663.0,3156.0,3565.0,2159.0,1840.0,1873.0,19365.0,874.0,1756.0,9350.0,2680.0,83771.0
42278.0,267954.0,2374.0,1546.0,7894.0,50476.0,46713.0,3153.0,3559.0,2107.0,1841.0,1855.0,19667.0,884.0,1682.0,9267.0,2675.0,83353.0
40692.0,256728.0,2239.0,1463.0,7680.0,47649.0,44516.0,3115.0,3570.0,2114.0,1860.0,1838.0,19744.0,1004.0,1676.0,8966.0,2575.0,80859.0
38877.0,247552.0,2128.0,1383.0,7727.0,45938.0,42636.0,3083.0,3542.0,2084.0,1877.0,1832.0,19523.0,1008.0,1734.0,8649.0,2469.0,77815.0
39437.0,233523.0,2057.0,1323.0,7674.0,48065.0,41846.0,2980.0,3463.0,2078.0,1846.0,1819.0,18321.0,955.0,1750.0,8477.0,2440.0,74626.0
37835.0,211260.0,1933.0,1218.0,7323.0,49205.0,39508.0,2785.0,3441.0,2065.0,1793.0,1772.0,16778.0,859.0,1668.0,8079.0,2309.0,71532.0
35300.0,199075.0,1759.0,1118.0,7082.0,44994.0,35456.0,2601.0,3208.0,1984.0,1720.0,1768.0,15700.0,718.0,1630.0,7765.0,2158.0,64920.0
33734.0,191199.0,1690.0,1050.0,6817.0,41885.0,32819.0,2415.0,3151.0,1935.0,1693.0,1724.0,15152.0,792.0,1575.0,7582.0,2079.0,57347.0
32438.0,187183.0,1666.0,1027.0,6641.0,40490.0,31798.0,2355.0,3045.0,1916.0,1697.0,1703.0,14688.0,829.0,1578.0,7560.0,2045.0,51625.0
32195.0,187434.0,1676.0,1019.0,6584.0,38211.0,31239.0,2290.0,3101.0,1890.0,1673.0,1697.0,14775.0,805.0,1544.0,7391.0,2025.0,50529.0
32505.0,191988.0,1658.0,1004.0,6786.0,37439.0,31168.0,2226.0,3109.0,1881.0,1698.0,1683.0,14412.0,761.0,1514.0,7276.0,2003.0,49436.0
33382.0,204530.0,1775.0,1058.0,7603.0,38851.0,31591.0,2352.0,3129.0,1895.0,1673.0,1692.0,14662.0,864.0,1526.0,7535.0,2113.0,48688.0
36699.0,242062.0,2112.0,1264.0,8238.0,41885.0,35988.0,2728.0,3297.0,2015.0,1722.0,1782.0,16976.0,970.0,1672.0,8360.0,2452.0,48672.0
40825.0,271071.0,2504.0,1500.0,8457.0,46983.0,43002.0,3181.0,3602.0,2239.0,1813.0,1897.0,19066.0,1019.0,1826.0,9260.0,2744.0,55906.0
43160.0,284685.0,2657.0,1602.0,8620.0,50300.0,48410.0,3368.0,3655.0,2366.0,1857.0,1929.0,20188.0,1030.0,1792.0,9662.0,2874.0,69134.0
44026.0,294068.0,2679.0,1643.0,8748.0,52047.0,51213.0,3369.0,3728.0,2338.0,1914.0,1940.0,20680.0,1093.0,1838.0,9782.0,2889.0,78779.0
44431.0,301130.0,2732.0,1692.0,8748.0,52881.0,52632.0,3380.0,3699.0,2345.0,1910.0,1895.0,20717.0,1100.0,1868.0,9892.0,2911.0,81640.0
45085.0,306232.0,2725.0,1696.0,8794.0,52647.0,53460.0,3353.0,3593.0,2288.0,1964.0,1938.0,21094.0,1164.0,1848.0,9835.0,2909.0,83127.0
44315.0,299755.0,2694.0,1691.0,8674.0,54471.0,53084.0,3386.0,3648.0,2291.0,1940.0,1759.0,21141.0,1086.0,1799.0,9858.0,2868.0,84157.0
44090.0,296264.0,2738.0,1689.0,8664.0,53721.0,53259.0,3368.0,3687.0,2368.0,1944.0,1888.0,21071.0,956.0,1867.0,9791.0,2922.0,84670.0
43502.0,291456.0,2691.0,1655.0,8552.0,53426.0,52727.0,3282.0,3650.0,2373.0,1906.0,1930.0,20751.0,955.0,1763.0,9652.0,2859.0,83522.0
43198.0,287421.0,2510.0,1608.0,8464.0,51698.0,52269.0,3221.0,3603.0,2316.0,1885.0,1849.0,20408.0,962.0,1785.0,9558.0,2820.0,83101.0
42435.0,283495.0,2420.0,1596.0,8439.0,50388.0,52182.0,3206.0,3539.0,2282.0,1882.0,1759.0,20000.0,934.0,1728.0,9435.0,2780.0,82769.0
42701.0,279630.0,2465.0,1628.0,8343.0,49545.0,52296.0,3169.0,3472.0,2256.0,1869.0,1671.0,19530.0,998.0,1747.0,9489.0,2753.0,82250.0
42496.0,277605.0,2304.0,1576.0,8382.0,49804.0,49750.0,3098.0,3429.0,2257.0,1854.0,1712.0,19350.0,992.0,1560.0,9351.0,2695.0,83166.0
41131.0,275352.0,2070.0,1462.0,8393.0,49823.0,47979.0,3039.0,3418.0,2242.0,1824.0,1901.0,19482.0,1049.0,1615.0,9063.0,2673.0,81822.0
39443.0,261790.0,2070.0,1406.0,8125.0,47342.0,46179.0,2956.0,3427.0,2213.0,1819.0,1844.0,19604.0,1068.0,1573.0,8846.0,2625.0,79717.0
38697.0,252624.0,2014.0,1337.0,8094.0,45725.0,44624.0,2912.0,3420.0,2160.0,1840.0,1780.0,19409.0,980.0,1558.0,8502.0,2524.0,77155.0
39405.0,241320.0,1989.0,1308.0,7944.0,48240.0,42856.0,2858.0,3398.0,2113.0,1850.0,1760.0,18528.0,926.0,1606.0,8286.0,2429.0,74106.0
38191.0,221158.0,1860.0,1245.0,7602.0,49617.0,39792.0,2693.0,3288.0,2072.0,1814.0,1695.0,17130.0,870.0,1548.0,8002.0,2248.0,71819.0
35444.0,208010.0,1724.0,1138.0,7283.0,45491.0,35741.0,2479.0,3133.0,2025.0,1740.0,1643.0,15837.0,889.0,1449.0,7504.0,2076.0,65395.0
33754.0,199449.0,1658.0,1069.0,7018.0,42304.0,33037.0,2312.0,3059.0,1992.0,1699.0,1618.0,15136.0,871.0,1418.0,7249.0,1981.0,57063.0
32682.0,194691.0,1628.0,1028.0,6889.0,40662.0,31924.0,2241.0,3050.0,1970.0,1681.0,1589.0,14739.0,862.0,1361.0,7136.0,1966.0,51704.0
32161.0,195006.0,1620.0,1010.0,6806.0,38302.0,31371.0,2221.0,3034.0,1930.0,1655.0,1583.0,14713.0,873.0,1359.0,7011.0,1924.0,50141.0
32435.0,199491.0,1624.0,1003.0,7046.0,37688.0,31443.0,2164.0,3011.0,1933.0,1657.0,1575.0,14290.0,909.0,1379.0,6924.0,1844.0,48801.0
33258.0,212758.0,1730.0,1059.0,7742.0,38924.0,32079.0,2296.0,2981.0,1949.0,1681.0,1563.0,14604.0,1007.0,1575.0,7098.0,1925.0,48215.0
36429.0,249214.0,2062.0,1215.0,8419.0,41973.0,36321.0,2681.0,3333.0,2056.0,1753.0,1713.0,16874.0,953.0,1591.0,7980.0,2297.0,48148.0
40203.0,279482.0,2394.0,1438.0,8755.0,46835.0,43709.0,3064.0,3668.0,2278.0,1905.0,1827.0,18948.0,954.0,1722.0,9275.0,2646.0,55205.0
42620.0,293320.0,2604.0,1561.0,9003.0,50426.0,49388.0,3254.0,3818.0,2372.0,1913.0,1831.0,20040.0,955.0,1820.0,9585.0,2792.0,68979.0
44342.0,296015.0,2659.0,1615.0,9110.0,52282.0,51641.0,3317.0,3800.0,2422.0,1922.0,1856.0,20442.0,989.0,1813.0,9703.0,2802.0,78280.0
44731.0,302006.0,2707.0,1649.0,9192.0,53038.0,51875.0,3338.0,3762.0,2426.0,1960.0,1925.0,20506.0,1029.0,1785.0,9741.0,2853.0,80746.0
45471.0,307907.0,2699.0,1646.0,9213.0,54082.0,51733.0,3312.0,3778.0,2372.0,1923.0,1921.0,20899.0,919.0,1756.0,9851.0,2870.0,82567.0
44885.0,301844.0,2619.0,1647.0,9106.0,54772.0,50876.0,3311.0,3859.0,2365.0,1921.0,1901.0,21041.0,1048.0,1657.0,9801.0,2867.0,83579.0
44669.0,294119.0,2652.0,1637.0,9000.0,53927.0,51209.0,3294.0,3775.0,2320.0,1931.0,1872.0,20996.0,1073.0,1677.0,9665.0,2924.0,83755.0
44082.0,288446.0,2449.0,1612.0,8933.0,53628.0,50984.0,3289.0,3745.0,2275.0,2027.0,1877.0,20678.0,955.0,1623.0,9702.0,2891.0,85131.0
43715.0,285225.0,2520.0,1568.0,8744.0,52104.0,50683.0,3240.0,3640.0,2247.0,2061.0,1834.0,20389.0,1015.0,1584.0,9505.0,2879.0,83563.0
43050.0,276812.0,2485.0,1546.0,8678.0,50902.0,50670.0,3228.0,3620.0,2226.0,1978.0,1883.0,19965.0,949.0,1485.0,9225.0,2799.0,81456.0
42850.0,274141.0,2585.0,1642.0,8626.0,49970.0,51139.0,3194.0,3576.0,2202.0,1888.0,1874.0,19568.0,992.0,1570.0,9332.0,2845.0,82999.0
42349.0,271081.0,2506.0,1606.0,8735.0,50313.0,48414.0,3155.0,3554.0,2198.0,1887.0,1848.0,19226.0,885.0,1677.0,9226.0,2770.0,83980.0
40783.0,268381.0,2360.0,1507.0,8692.0,50645.0,46586.0,3153.0,3542.0,2205.0,1882.0,1876.0,19493.0,940.0,1580.0,9131.0,2736.0,82362.0
39622.0,259087.0,2243.0,1420.0,8382.0,47957.0,44707.0,3134.0,3507.0,2181.0,1864.0,1861.0,19478.0,932.0,1557.0,8924.0,2747.0,80052.0
38646.0,249005.0,2140.0,1398.0,8332.0,46433.0,43134.0,3035.0,3483.0,2141.0,1855.0,1856.0,19486.0,948.0,1545.0,8722.0,2724.0,77223.0
39699.0,239558.0,2057.0,1303.0,8262.0,48855.0,42481.0,2924.0,3427.0,2103.0,1846.0,1851.0,18599.0,912.0,1460.0,8962.0,2627.0,74456.0
38662.0,220742.0,1934.0,1195.0,7833.0,50212.0,40470.0,2773.0,3356.0,2072.0,1797.0,1844.0,17186.0,919.0,1410.0,8698.0,2398.0,72158.0
35571.0,206044.0,1814.0,1128.0,7451.0,45941.0,37467.0,2512.0,3230.0,1981.0,1715.0,1764.0,15821.0,851.0,1189.0,8653.0,2174.0,66253.0
33897.0,197293.0,1746.0,1075.0,7065.0,42710.0,34638.0,2357.0,3176.0,1934.0,1676.0,1726.0,15126.0,860.0,1296.0,7420.0,2115.0,58235.0
32959.0,193528.0,1713.0,1040.0,6828.0,41035.0,33414.0,2300.0,3122.0,1901.0,1650.0,1686.0,14698.0,881.0,1306.0,7384.0,2082.0,52631.0
32436.0,192604.0,1684.0,1039.0,6869.0,38403.0,32826.0,2285.0,3137.0,1881.0,1630.0,1703.0,14610.0,898.0,1325.0,7262.0,2086.0,50752.0
32562.0,197315.0,1691.0,1018.0,7095.0,37808.0,32775.0,2252.0,3121.0,1875.0,1641.0,1717.0,14078.0,861.0,1372.0,7083.0,2078.0,49652.0
33270.0,210601.0,1765.0,1077.0,7889.0,38961.0,33000.0,2344.0,3133.0,1624.0,1674.0,1796.0,14433.0,868.0,1564.0,7464.0,2173.0,48549.0
36271.0,246087.0,2099.0,1249.0,8484.0,42077.0,37004.0,2834.0,3506.0,2090.0,1759.0,1909.0,16714.0,797.0,1740.0,8438.0,2488.0,48296.0
40135.0,273877.0,2459.0,1464.0,8867.0,47034.0,44029.0,3272.0,3844.0,2233.0,1892.0,2057.0,18872.0,950.0,1922.0,9299.0,2776.0,55122.0
42585.0,287359.0,2613.0,1569.0,8987.0,50030.0,49519.0,3391.0,3891.0,2345.0,1728.0,2104.0,19946.0,1132.0,1958.0,9758.0,2918.0,68136.0
44129.0,289451.0,2669.0,1624.0,9063.0,52210.0,52123.0,3460.0,3876.0,2378.0,1754.0,2076.0,20353.0,1185.0,1933.0,9859.0,2923.0,77215.0
44779.0,294177.0,2740.0,1649.0,9185.0,53370.0,52640.0,3367.0,3874.0,2397.0,1757.0,2135.0,20402.0,1169.0,1943.0,9968.0,2945.0,80562.0
45550.0,301240.0,2705.0,1657.0,9228.0,54305.0,52681.0,3386.0,3835.0,2432.0,1778.0,2166.0,20756.0,1088.0,1920.0,10029.0,2949.0,82988.0
44743.0,296923.0,2675.0,1645.0,9128.0,55202.0,52089.0,3407.0,3793.0,2425.0,1942.0,2072.0,20914.0,1139.0,1874.0,9968.0,2907.0,81534.0
44411.0,294747.0,2686.0,1640.0,9052.0,54526.0,52324.0,3373.0,3755.0,2473.0,1945.0,2099.0,20699.0,1126.0,1939.0,9807.0,2945.0,82527.0
43934.0,289974.0,2628.0,1611.0,8975.0,54416.0,52402.0,3379.0,3746.0,2375.0,2045.0,1913.0,20485.0,1020.0,1895.0,9726.0,2897.0,84137.0
43656.0,285096.0,2490.0,1581.0,8820.0,52922.0,51989.0,3318.0,3718.0,2289.0,1992.0,2028.0,20288.0,1106.0,1863.0,9626.0,2860.0,81072.0
43258.0,277404.0,2466.0,1564.0,8759.0,51650.0,51884.0,3297.0,3714.0,2268.0,2004.0,2003.0,19846.0,1057.0,1822.0,9320.0,2767.0,82604.0
42940.0,276700.0,2536.0,1641.0,8696.0,50890.0,52119.0,3302.0,3641.0,2244.0,1994.0,1977.0,19632.0,1054.0,1825.0,9246.0,2752.0,81855.0
42271.0,272936.0,2462.0,1623.0,8717.0,51163.0,49866.0,3204.0,3712.0,2235.0,2023.0,1994.0,19380.0,1051.0,1805.0,9095.0,2672.0,82405.0
40523.0,270235.0,2340.0,1532.0,8725.0,50932.0,48300.0,3151.0,3642.0,2207.0,1972.0,2005.0,19506.0,1122.0,1662.0,9016.0,2612.0,81395.0
39439.0,259495.0,2217.0,1440.0,8466.0,48453.0,46641.0,3148.0,3567.0,2126.0,2010.0,1991.0,19699.0,850.0,1723.0,8759.0,2569.0,79963.0
38508.0,249767.0,2096.0,1366.0,8410.0,46896.0,44610.0,3073.0,3549.0,2134.0,2015.0,1985.0,19707.0,778.0,1776.0,8540.0,2521.0,77709.0
39816.0,240511.0,2001.0,1303.0,8366.0,49434.0,43901.0,3011.0,3470.0,2135.0,1920.0,1928.0,18736.0,931.0,1652.0,8370.0,2409.0,75117.0
38775.0,220147.0,1890.0,1210.0,7978.0,50626.0,41799.0,2900.0,3478.0,2056.0,1884.0,1890.0,17202.0,978.0,1631.0,8082.0,2239.0,73345.0
35789.0,205042.0,1746.0,1097.0,7560.0,46343.0,37166.0,2667.0,3326.0,2039.0,1877.0,1828.0,15916.0,919.0,1599.0,7614.0,2054.0,66714.0
34187.0,195055.0,1669.0,1035.0,7349.0,42962.0,34528.0,2536.0,3288.0,2018.0,1827.0,1773.0,15187.0,865.0,1602.0,7383.0,1973.0,58450.0
33149.0,190465.0,1657.0,1006.0,7233.0,41200.0,33219.0,2460.0,3235.0,2029.0,1782.0,1757.0,14721.0,843.0,1600.0,7265.0,1967.0,53000.0
32500.0,190740.0,1653.0,997.0,7170.0,38732.0,32457.0,2411.0,3206.0,1990.0,1734.0,1755.0,14595.0,858.0,1523.0,7123.0,1954.0,51292.0
32697.0,194445.0,1628.0,990.0,7360.0,38085.0,32428.0,2353.0,3157.0,1933.0,1795.0,1747.0,14254.0,765.0,1449.0,6999.0,1913.0,49684.0
33382.0,207404.0,1712.0,1065.0,8109.0,39168.0,32673.0,2477.0,3105.0,1940.0,1803.0,1752.0,14523.0,870.0,1592.0,7380.0,2015.0,49228.0
36212.0,242756.0,2037.0,1268.0,8627.0,41931.0,36443.0,2854.0,3405.0,2078.0,1874.0,1845.0,16787.0,920.0,1761.0,8430.0,2392.0,48766.0
39844.0,271156.0,2450.0,1476.0,8898.0,46717.0,43482.0,3243.0,3676.0,2273.0,2005.0,1955.0,19012.0,854.0,2000.0,9525.0,2646.0,54408.0
42546.0,284567.0,2606.0,1579.0,9047.0,49914.0,49463.0,3399.0,3735.0,2373.0,2057.0,2045.0,19990.0,1072.0,1966.0,9786.0,2778.0,68115.0
44170.0,287339.0,2618.0,1618.0,9160.0,52479.0,52097.0,3373.0,3772.0,2403.0,2041.0,1950.0,20207.0,1022.0,1930.0,9894.0,2801.0,77158.0
44840.0,294056.0,2702.0,1639.0,9121.0,53826.0,52861.0,3407.0,3769.0,2459.0,2080.0,1973.0,20280.0,1010.0,2073.0,10138.0,2842.0,80158.0
45536.0,300356.0,2677.0,1643.0,9080.0,54601.0,52977.0,3343.0,3845.0,2428.0,2059.0,2002.0,20688.0,1059.0,1912.0,10027.0,2835.0,82771.0
44780.0,298174.0,2541.0,1619.0,9009.0,55594.0,52279.0,3291.0,3747.0,2405.0,1965.0,1990.0,20828.0,1019.0,1844.0,9895.0,2763.0,82666.0
44623.0,292394.0,2477.0,1602.0,8835.0,54736.0,52628.0,3246.0,3586.0,2374.0,1977.0,1976.0,20839.0,1019.0,1831.0,9665.0,2760.0,81403.0
44154.0,282424.0,2358.0,1567.0,8733.0,54325.0,52364.0,3211.0,3633.0,2357.0,1935.0,1946.0,20421.0,1045.0,1789.0,9415.0,2682.0,83733.0
42661.0,278920.0,2264.0,1527.0,8738.0,52819.0,51800.0,3117.0,3610.0,2287.0,1927.0,1923.0,20235.0,1034.0,1741.0,9206.0,2595.0,82258.0
42001.0,272614.0,2240.0,1512.0,8735.0,51621.0,51280.0,3056.0,3523.0,2262.0,1934.0,1921.0,19877.0,1043.0,1747.0,9135.0,2508.0,81128.0
41770.0,270000.0,2327.0,1556.0,8621.0,50501.0,51054.0,3000.0,3520.0,2229.0,1893.0,1929.0,19588.0,995.0,1756.0,9054.0,2477.0,80864.0
40899.0,266910.0,2298.0,1538.0,8565.0,50411.0,48493.0,2969.0,3540.0,2195.0,1922.0,1916.0,19335.0,1032.0,1651.0,8932.0,2364.0,81439.0
39497.0,261258.0,2161.0,1453.0,8482.0,49606.0,46393.0,2885.0,3509.0,2148.0,1877.0,1906.0,19376.0,1066.0,1604.0,8605.0,2321.0,80130.0
38445.0,249014.0,2021.0,1376.0,8289.0,47144.0,44467.0,2818.0,3488.0,2136.0,1876.0,1902.0,19275.0,963.0,1593.0,8276.0,2273.0,77571.0
37570.0,240475.0,1922.0,1333.0,8230.0,45994.0,42424.0,2722.0,3362.0,2127.0,1857.0,1871.0,19120.0,944.0,1597.0,7963.0,2215.0,74439.0
38539.0,232539.0,1855.0,1298.0,8171.0,48797.0,41876.0,2647.0,3343.0,2073.0,1853.0,1832.0,18366.0,898.0,1492.0,7776.0,2202.0,71087.0
37415.0,217408.0,1762.0,1207.0,7825.0,50137.0,40085.0,2560.0,3308.0,2011.0,1832.0,1701.0,17042.0,966.0,1486.0,7637.0,2096.0,69116.0
34333.0,201238.0,1649.0,1114.0,7514.0,46089.0,36738.0,2446.0,3312.0,1999.0,1768.0,1801.0,15938.0,872.0,1490.0,7360.0,1957.0,64934.0
32697.0,190078.0,1565.0,1041.0,7277.0,42234.0,33829.0,2284.0,3141.0,1918.0,1735.0,1772.0,15173.0,899.0,1463.0,7173.0,1852.0,57595.0
31616.0,184322.0,1502.0,1008.0,7061.0,40083.0,32224.0,2183.0,3071.0,1863.0,1714.0,1749.0,14763.0,862.0,1377.0,6965.0,1830.0,51623.0
30474.0,180749.0,1461.0,986.0,7015.0,37246.0,31305.0,2114.0,3044.0,1868.0,1672.0,1642.0,14536.0,800.0,1189.0,6815.0,1810.0,48965.0
30092.0,180783.0,1432.0,953.0,7053.0,35921.0,30762.0,2054.0,2997.0,1870.0,1678.0,1629.0,13846.0,784.0,1284.0,6748.0,1732.0,46947.0
29370.0,180881.0,1428.0,942.0,7304.0,35580.0,29843.0,2067.0,3026.0,1885.0,1703.0,1651.0,13599.0,743.0,1473.0,7004.0,1727.0,46101.0
29975.0,191957.0,1581.0,1003.0,7512.0,35895.0,30769.0,2143.0,3034.0,1902.0,1705.0,1675.0,14800.0,795.0,1602.0,7175.0,1821.0,44349.0
32156.0,208586.0,1757.0,1118.0,7756.0,37783.0,33692.0,2276.0,3102.0,1932.0,1749.0,1713.0,16232.0,854.0,1647.0,7150.0,1949.0,47446.0
34591.0,227795.0,1930.0,1250.0,7978.0,40734.0,37698.0,2451.0,3223.0,2065.0,1796.0,1746.0,17411.0,723.0,1724.0,7616.0,2121.0,55747.0
36849.0,242964.0,2061.0,1349.0,8155.0,43755.0,41559.0,2734.0,3359.0,2100.0,1832.0,1820.0,18321.0,852.0,1769.0,8141.0,2243.0,63565.0
38095.0,250702.0,2130.0,1406.0,8223.0,45114.0,43211.0,2838.0,3452.0,2118.0,1888.0,1845.0,18770.0,911.0,1808.0,8344.0,2352.0,70490.0
38678.0,254301.0,2128.0,1421.0,8175.0,46113.0,43029.0,2877.0,3447.0,2116.0,1889.0,1815.0,18915.0,827.0,1803.0,8434.0,2337.0,72402.0
38230.0,248356.0,2086.0,1407.0,8133.0,47767.0,42029.0,2835.0,3443.0,2121.0,1859.0,1808.0,18781.0,839.0,1773.0,8388.0,2316.0,74085.0
36893.0,239920.0,2045.0,1388.0,8034.0,46361.0,40777.0,2750.0,3393.0,2096.0,1844.0,1819.0,18617.0,848.0,1736.0,8233.0,2285.0,73850.0
36102.0,232663.0,1989.0,1371.0,7994.0,45159.0,39513.0,2673.0,3378.0,2075.0,1822.0,1815.0,18086.0,828.0,1670.0,8038.0,2210.0,71144.0
35618.0,227527.0,1955.0,1358.0,8077.0,43566.0,38633.0,2592.0,3346.0,2011.0,1793.0,1807.0,17659.0,859.0,1656.0,7929.0,2168.0,68312.0
35663.0,228035.0,1979.0,1378.0,8162.0,42598.0,38599.0,2588.0,3337.0,1983.0,1808.0,1781.0,17288.0,937.0,1642.0,7869.0,2170.0,66234.0
35825.0,228978.0,2111.0,1454.0,8168.0,42500.0,39462.0,2613.0,3347.0,2044.0,1834.0,1787.0,17051.0,910.0,1681.0,7931.0,2224.0,66525.0
35676.0,227364.0,2102.0,1466.0,8192.0,43370.0,39610.0,2589.0,3345.0,2034.0,1893.0,1780.0,16984.0,924.0,1656.0,7919.0,2233.0,67942.0
34974.0,223131.0,1984.0,1392.0,8110.0,43486.0,39045.0,2554.0,3314.0,2031.0,1836.0,1780.0,16918.0,933.0,1605.0,7836.0,2177.0,69406.0
34112.0,210789.0,1889.0,1328.0,7867.0,41878.0,38398.0,2498.0,3257.0,2020.0,1811.0,1755.0,16838.0,887.0,1528.0,7687.0,2137.0,68665.0
33986.0,204829.0,1801.0,1281.0,7836.0,41168.0,37280.0,2449.0,3214.0,1969.0,1814.0,1744.0,17019.0,869.0,1478.0,7563.0,2073.0,66730.0
34870.0,201894.0,1748.0,1233.0,7892.0,44449.0,37585.0,2409.0,3186.0,1933.0,1775.0,1736.0,16557.0,858.0,1432.0,7448.0,2050.0,65246.0
34411.0,187698.0,1662.0,1153.0,7590.0,46485.0,36375.0,2383.0,3169.0,1931.0,1739.0,1721.0,15327.0,843.0,1350.0,7332.0,1966.0,65195.0
32075.0,173700.0,1569.0,1055.0,7215.0,42978.0,33626.0,2294.0,3081.0,1912.0,1713.0,1664.0,14310.0,829.0,1399.0,6897.0,1822.0,61754.0
30608.0,165844.0,1491.0,992.0,6903.0,40131.0,31214.0,2199.0,2977.0,1875.0,1693.0,1663.0,13593.0,784.0,1376.0,6662.0,1735.0,56303.0
29691.0,160923.0,1453.0,957.0,6762.0,38143.0,29743.0,2147.0,2971.0,1873.0,1668.0,1635.0,13187.0,776.0,1317.0,6647.0,1674.0,51588.0
29504.0,157407.0,1429.0,941.0,6634.0,35411.0,28791.0,2094.0,2946.0,1838.0,1676.0,1639.0,12870.0,765.0,1235.0,6461.0,1615.0,48231.0
28981.0,156185.0,1407.0,918.0,6664.0,33961.0,28118.0,2026.0,2917.0,1827.0,1662.0,1620.0,12177.0,734.0,1270.0,6325.0,1512.0,45319.0
28314.0,152163.0,1404.0,909.0,6829.0,33061.0,26839.0,2016.0,2887.0,1818.0,1684.0,1635.0,11982.0,729.0,1423.0,6393.0,1507.0,44454.0
28738.0,157024.0,1478.0,953.0,6944.0,32356.0,26753.0,2049.0,2947.0,1849.0,1675.0,1657.0,12437.0,800.0,1599.0,6508.0,1616.0,42644.0
30377.0,170657.0,1617.0,1050.0,7173.0,33560.0,28064.0,2148.0,2981.0,1866.0,1680.0,1666.0,13423.0,852.0,1520.0,6784.0,1728.0,43063.0
32431.0,185454.0,1780.0,1186.0,7382.0,35953.0,30719.0,2335.0,3060.0,1910.0,1722.0,1706.0,14474.0,869.0,1753.0,7263.0,1877.0,45856.0
34556.0,198839.0,1902.0,1291.0,7591.0,38753.0,33438.0,2470.0,3204.0,1997.0,1760.0,1769.0,15367.0,883.0,1741.0,7691.0,2055.0,53094.0
35615.0,208398.0,1967.0,1346.0,7787.0,40923.0,35484.0,2597.0,3328.0,2054.0,1782.0,1826.0,15931.0,897.0,1621.0,7875.0,2140.0,60636.0
36396.0,218372.0,1983.0,1374.0,7853.0,42379.0,36922.0,2655.0,3318.0,2062.0,1810.0,1841.0,16325.0,908.0,1539.0,7988.0,2160.0,66726.0
36365.0,216181.0,1972.0,1366.0,7824.0,44203.0,38106.0,2687.0,3305.0,2029.0,1775.0,1843.0,16367.0,791.0,1487.0,7923.0,2190.0,69484.0
35127.0,207465.0,1933.0,1348.0,7788.0,42964.0,38108.0,2661.0,3244.0,2016.0,1784.0,1826.0,16313.0,918.0,1421.0,7794.0,2160.0,71325.0
34488.0,200399.0,1906.0,1333.0,7794.0,41513.0,37379.0,2629.0,3189.0,2017.0,1792.0,1805.0,15956.0,916.0,1432.0,7762.0,2085.0,70208.0
33871.0,196809.0,1892.0,1320.0,7769.0,40207.0,36954.0,2673.0,3246.0,1992.0,1803.0,1818.0,15614.0,887.0,1492.0,7801.0,2086.0,67778.0
34019.0,196080.0,1941.0,1347.0,7824.0,39496.0,37241.0,2698.0,3252.0,2015.0,1786.0,1843.0,15401.0,782.0,1523.0,7808.0,2091.0,65935.0
34614.0,200494.0,2140.0,1415.0,7757.0,39635.0,39292.0,2717.0,3240.0,2053.0,1818.0,1828.0,15307.0,739.0,1583.0,7869.0,2174.0,66824.0
34870.0,207843.0,2174.0,1439.0,7820.0,40939.0,40049.0,2771.0,3264.0,2051.0,1825.0,1845.0,15478.0,813.0,1532.0,7960.0,2227.0,69670.0
34849.0,210022.0,2096.0,1383.0,7861.0,42545.0,39599.0,2782.0,3299.0,2083.0,1828.0,1851.0,15786.0,880.0,1477.0,7998.0,2229.0,70936.0
35110.0,207706.0,2026.0,1324.0,7813.0,42436.0,39134.0,2785.0,3295.0,2089.0,1846.0,1874.0,15827.0,874.0,1504.0,7900.0,2182.0,70343.0
34769.0,207036.0,1944.0,1273.0,7992.0,42506.0,38672.0,2760.0,3214.0,2084.0,1887.0,1854.0,16126.0,900.0,1463.0,7664.0,2115.0,68843.0
35719.0,209176.0,1871.0,1229.0,7982.0,45552.0,38797.0,2741.0,3147.0,2061.0,1852.0,1838.0,15997.0,882.0,1436.0,7255.0,2100.0,67670.0
